업체명,업종,평점,방문자리뷰,블로그리뷰,주소,영업시간,전화번호,필터,URL,위도,경도
평야,이자카야,,120,106,서울 마포구 독막로 73-1 1층,영업 종료,010-2135-4837,데이트,https://tinyurl.com/236xw6hk,37.5479629,126.9216816
에꼴리,이탈리아음식,4.62,188,437,서울 마포구 와우산로13길 23 지하1층,오늘 휴무,0507-1404-6815,"데이트, 가족모임",https://tinyurl.com/26nkvkxg,37.5492213,126.9220877
노보카인,와인,,170,81,서울 마포구 와우산로3길 36 노보카인,영업 중,070-8650-7776,데이트,https://tinyurl.com/249tkcxa,37.5458686,126.9210331
별헤는잔,바(BAR),4.43,203,351,서울 마포구 와우산로 64 3층,영업 종료,010-2218-8897,데이트,https://tinyurl.com/2byryp5e,37.5502077,126.9232577
이세계로,한식,,198,105,서울 마포구 와우산로 39 2층,영업 종료,0507-1329-7231,"데이트, 넓은, 회식",https://tinyurl.com/27uupj32,37.5480739,126.9227921
감칠,요리주점,,122,62,서울 마포구 와우산로3길 32 1층,영업 종료,0507-1321-7523,데이트,https://tinyurl.com/2d2mwfu2,37.5459404,126.9212209
감투,이자카야,,40,23,서울 마포구 독막로19길 7 1층 감투,영업 종료,0507-1377-4958,데이트,https://tinyurl.com/26l22gzj,37.5480711,126.9252651
회뜰때까지,생선회,4.69,131,199,서울 마포구 독막로 74 2층,영업 종료,02-323-1634,데이트,https://tinyurl.com/2xnjyz7g,37.5476169,126.9216214
찜이로닭 상수본점,한식,,89,79,서울 마포구 와우산로 39-21 지1층 좌측호,영업 종료,02-6409-0913,"데이트, 혼밥",https://tinyurl.com/2486xvnc,37.5481634,126.9221649
페더,바(BAR),4.67,128,237,서울 마포구 독막로15길 13 Feather,영업 중,0507-1406-4440,데이트,https://tinyurl.com/25gb4kuu,37.5483661,126.9219988
무식,요리주점,,53,39,서울 마포구 독막로15길 5 지층 3호,영업 종료,02-323-1013,데이트,https://tinyurl.com/248gl38o,37.5481898,126.9218347
TYPE 한강점,"카페,디저트",,226,926,서울 마포구 토정로 128 서강8경빌딩 5층 TYPE HANGANG,영업 종료,0507-1322-2297,"데이트, 가족모임",https://tinyurl.com/2bhzvhe8,37.5449567,126.9253568
도라곤,이자카야,,82,98,서울 마포구 독막로15길 5 1층 102호,영업 종료,0507-1474-1454,데이트,https://tinyurl.com/2yy663jg,37.5481898,126.9218347
요아케,이자카야,,100,68,서울 마포구 독막로15길 16 2층 요아케,영업 종료,0507-1444-8303,"데이트, 회식",https://tinyurl.com/27fr32uw,37.5484184,126.9221604
하꼬,이자카야,4.56,77,163,서울 마포구 와우산로3길 15 1층,영업 종료,0507-1437-5616,데이트,https://tinyurl.com/25d7zvtd,37.5460094,126.9221296
시청각,요리주점,,63,23,서울 마포구 와우산로 28 1층 2호,영업 중,0507-1331-3309,데이트,https://tinyurl.com/23fpryol,37.5469618,126.9231407
청염,소고기구이,4.5,107,169,서울 마포구 독막로 67-8 2층,영업 종료,0507-1374-3693,데이트,https://tinyurl.com/2creljvo,37.5482088,126.9209341
머쉬,와인,,61,41,서울 마포구 독막로15길 9 . 3층(상수동),영업 종료,,데이트,https://tinyurl.com/29d8sx2o,37.5482391,126.922036
미도사와,이자카야,,250,85,서울 마포구 독막로 98 상가동 1층 103호,영업 종료,0507-1362-2416,데이트,https://tinyurl.com/25y7f4pr,37.5474842,126.9243035
문릿아워,요리주점,4.84,99,116,서울 마포구 와우산로11길 9-8 4층,영업 종료,,데이트,https://tinyurl.com/2bbztkcf,37.5485753,126.9222768
스탠스커피,"카페,디저트",4.45,814,"1,320",서울 마포구 와우산로11길 9 1층,영업 종료,0507-1439-7502,"데이트, 가족모임",https://tinyurl.com/2de5doey,37.5488582,126.9224685
라라냉삼 라라음악사,돼지고기구이,,309,"1,279",서울 마포구 독막로 67-10 1층,영업 종료,0507-1405-4880,"데이트, 넓은, 회식, 가족모임",https://tinyurl.com/2bze87j7,37.5483205,126.9207962
꽃피는고기,"육류,고기요리",4.82,"2,030","3,752",서울 마포구 와우산로13길 49-3 1층,영업 종료,0507-1496-1889,"넓은, 회식, 가족모임",https://tinyurl.com/2aa94zbm,37.5485342,126.9210255
참새초밥 홍대직영점,"초밥,롤",,"1,234",563,서울 마포구 와우산로14길 4 1층,영업 종료,0507-1405-3898,"넓은, 혼밥, 회식",https://tinyurl.com/26fcko25,37.5500692,126.9233458
마루샤브스카이 홍대직영점,샤브샤브,,273,235,서울 마포구 와우산로 94 홍익대학교 홍문관 16층,영업 종료,02-336-5352,"넓은, 회식, 가족모임",https://tinyurl.com/245uowqr,37.5525575,126.9248687
1999코돈부르,돈가스,,"1,178",362,서울 마포구 와우산로13길 35 2층 201호,영업 종료,02-336-3334,"넓은, 혼밥, 회식",https://tinyurl.com/2cuxhndl,37.5487945,126.9215439
라멘트럭 상수본점,일본식라면,,"4,309","1,959",서울 마포구 독막로14길 31 1층 라멘트럭,영업 종료,02-336-8456,"넓은, 혼밥, 회식",https://tinyurl.com/282hs7d9,37.5474948,126.9225997
국제식당,돼지고기구이,4.5,471,547,서울 마포구 와우산로 39-4 국제식당,영업 종료,0507-1454-1777,"넓은, 회식",https://tinyurl.com/28g8zeqq,37.5480931,126.9226444
마라1983,마라탕,,183,77,서울 마포구 독막로 61-6 2층,영업 종료,070-8286-8170,"넓은, 혼밥, 회식",https://tinyurl.com/2cej82n6,37.5481988,126.9206054
고기화방 상수본점,"육류,고기요리",,219,888,서울 마포구 독막로 73-1 1층,영업 종료,0507-1418-0923,"넓은, 회식, 가족모임",https://tinyurl.com/27bhkj64,37.547934,126.9215893
써브웨이 상수역점,샌드위치,4.32,"1,151",55,서울 마포구 와우산로 44 1층,영업 종료,02-323-6934,"넓은, 혼밥",https://tinyurl.com/2yv6flse,37.5482956,126.9231879
즉식 상수점,종합분식,,112,17,서울 마포구 독막로19길 29 1층,24시간 영업,,"넓은, 혼밥",https://tinyurl.com/25fqf2ba,37.5487187,126.9244509
45년의정부부대찌개 홍대점,45년의정부부대찌개,4.36,299,102,서울 마포구 독막로 69 연신B/D 2층,영업 종료,02-324-4230,넓은,https://tinyurl.com/27jmdokb,37.5480067,126.9211784
맛이차이나,중식당,4.32,"1,219","1,307",서울 마포구 독막로 68,영업 종료,010-9822-2653,"넓은, 회식, 가족모임",https://tinyurl.com/2bzx3cgo,37.5476115,126.9208635
한신우동 홍대점,"우동,소바",,129,35,서울 마포구 어울마당로 34 1층,영업 중,02-332-2476,넓은,https://tinyurl.com/23vl8hhj,37.5481867,126.9204445
올유캔잇 홍대상수점,뷔페,,434,82,"서울 마포구 독막로 73-1 2, 3층",영업 종료,0507-1377-5627,"넓은, 회식",https://tinyurl.com/26sm63d6,37.5479878,126.9216305
구스토타코,"멕시코,남미음식",,569,491,서울 마포구 와우산로 41,영업 종료,02-338-8226,"넓은, 혼밥, 회식",https://tinyurl.com/222u3xmp,37.5481419,126.9227917
메이드카페 집사카페 카와이 홍대점,"카페,디저트",,"1,370",47,서울 마포구 와우산로14길 4 2층,영업 중,0507-1404-9338,넓은,https://tinyurl.com/23g6vtr4,37.5500505,126.9233766
멕시카고 타코23 홍대상수점,"멕시코,남미음식",,394,"1,420",서울 마포구 독막로15길 3-14 2층 멕시카고 타코23 홍대상수점,영업 종료,0507-1394-8581,"넓은, 회식, 가족모임",https://tinyurl.com/2abzj3j4,37.5485941,126.9213931
서강8경,프랑스음식,4.7,370,506,"서울 마포구 토정로 128 프렌치룸레스토랑8층, 홀 다이닝바9층",영업 종료,02-334-1919,"넓은, 가족모임",https://tinyurl.com/29dmws57,37.5449714,126.9253999
Poke all day 포케&샐러드 상수점,"다이어트,샐러드",,121,23,서울 마포구 와우산로 62 2층,영업 종료,0507-1386-1439,넓은,https://tinyurl.com/25yljwsa,37.5499356,126.9232589
상수 냉장고,돼지고기구이,4.82,649,498,서울 마포구 와우산로 23 규민빌딩 1층 상수 냉장고 (제비다방 맞은편입니다),영업 종료,0507-1310-0918,"넓은, 회식, 가족모임",https://tinyurl.com/2276zhek,37.546629,126.9227994
칸다소바,일본식라면,4.46,"3,470","1,817",서울 마포구 와우산로 51-6,영업 종료,0507-1375-1660,"넓은, 혼밥, 회식",https://tinyurl.com/2d7o6w9p,37.5492716,126.9227124
후라토식당 상수직영점,일식당,4.7,"1,722","1,117",서울 마포구 독막로15길 3-14,영업 종료,0507-1358-7090,"넓은, 혼밥, 가족모임",https://tinyurl.com/22hg2v88,37.5485649,126.9213607
테이스티버거,햄버거,4.39,"1,465","1,199",서울 마포구 독막로 67-11 행운빌딩 1층,영업 종료,02-336-3034,"넓은, 혼밥",https://tinyurl.com/278hjklo,37.5482433,126.9207157
JBD종로빈대떡 상수점,"전,빈대떡",,162,18,서울 마포구 와우산로3길 3 1층 JBD종로빈대떡 상수점,영업 종료,02-336-9044,넓은,https://tinyurl.com/2xqtmla8,37.5461709,126.9227784
해피베어데이 상수점,"카페,디저트",,709,541,서울 마포구 와우산로13길 49-6 1층 해피베어데이,영업 종료,010-2477-2211,"넓은, 가족모임",https://tinyurl.com/27bvpe8k,37.5483382,126.9211979
카이화,중식당,4.6,392,148,서울 마포구 독막로 73 2층,영업 종료,0507-1342-4410,넓은,https://tinyurl.com/263qlpy2,37.5479425,126.921452
KFC 상수역,햄버거,,302,13,서울 마포구 와우산로 48 1층,영업 종료,02-6956-9079,"넓은, 혼밥",https://tinyurl.com/26ocnjlb,37.5485046,126.9232087
반라이,일본식라면,,462,204,서울 마포구 독막로15길 3-12 102호,오늘 휴무,070-1111-0000,"넓은, 혼밥",https://tinyurl.com/23xzjs2e,37.5484285,126.921529
베니케이크,"카페,디저트",,"4,370",605,서울 마포구 독막로15길 17 1층 베니케이크,영업 종료,0507-1480-8816,넓은,https://tinyurl.com/2bvgo5tx,37.5485432,126.9219619
동피랑,"해물,생선요리",,419,563,서울 마포구 와우산로3길 29,영업 종료,070-4197-6366,"넓은, 회식",https://tinyurl.com/23hnft2r,37.5458266,126.9214087
외양간,소고기구이,,281,202,서울 마포구 독막로18길 12 1층 외양간,영업 종료,02-3144-1888,"넓은, 혼밥, 회식",https://tinyurl.com/222nxjlh,37.5472285,126.9237771
김덕후의곱창조 홍대본점,"곱창,막창,양",4.35,879,757,서울 마포구 와우산로 51-9,영업 종료,070-7592-0590,"넓은, 회식",https://tinyurl.com/25wa3r7w,37.5492213,126.9225166
상수월남,한식,,195,113,"서울 마포구 와우산로7길 5 2,3층",영업 종료,0507-1309-1243,"넓은, 회식, 가족모임",https://tinyurl.com/29ukqf4c,37.5470584,126.9225671
아크,"카페,디저트",,349,199,서울 마포구 와우산로 55 1층,영업 종료,010-5290-4997,넓은,https://tinyurl.com/26gews8c,37.5493872,126.9228789
카페나무,"카페,디저트",4.44,"1,164",6,서울 마포구 와우산로 94 홍익대학교 홍문관 로비층,,02-3142-1741,넓은,https://tinyurl.com/29kb9yao,37.5527469,126.9249884
커피빈 상수역점,카페,4.5,785,59,서울 마포구 와우산로10길 3 엘케이빌딩 1~3층,영업 전,02-325-6804,넓은,https://tinyurl.com/2decg5f9,37.5481164,126.9231577
하카타분코,일본식라면,,"1,151","2,038",서울 마포구 독막로19길 43,영업 중,02-338-5536,혼밥,https://tinyurl.com/28vtugzg,37.5489357,126.9237639
신야텐야 홍대상수역점,일식당,4.25,249,74,서울 마포구 독막로 97 1층 102호,영업 종료,02-336-7447,혼밥,https://tinyurl.com/29jfwb5p,37.5478953,126.9243635
만뽀스키우동 총본점,일식당,4.5,355,273,서울 마포구 독막로14길 4 1층,영업 종료,0507-1458-8990,혼밥,https://tinyurl.com/2awps7a4,37.5475677,126.9211233
멘타카무쇼,일본식라면,4.59,694,510,서울 마포구 와우산로13길 49-10,영업 종료,0303-0123-4567,혼밥,https://tinyurl.com/2y7daemh,37.5482327,126.9211111
향차이,중식당,4.32,271,7,서울 마포구 와우산로 94 홍익대학교 제2기숙사 b109호,영업 종료,02-336-0230,혼밥,https://tinyurl.com/2yvdz2tm,37.5494575,126.9245998
에그드랍 상수역점,샌드위치,4.48,727,50,서울 마포구 독막로 77,영업 종료,02-6080-9199,혼밥,https://tinyurl.com/2765pv82,37.547908,126.9220662
히메시야,일식당,,937,820,서울 마포구 독막로15길 3-18 지층 히메시야,영업 종료,0507-1417-4562,혼밥,https://tinyurl.com/29tbbttu,37.5486749,126.9212544
봉봉,종합분식,4.41,505,27,서울 마포구 독막로19길 5,영업 종료,02-2236-1978,혼밥,https://tinyurl.com/24cjy5wb,37.547968,126.9253165
금복식당,일식당,,317,285,서울 마포구 독막로14길 24,영업 종료,02-336-4506,혼밥,https://tinyurl.com/28atnqso,37.5473842,126.9221953
상수동떡볶이,떡볶이,4.72,227,38,서울 마포구 와우산로3길 3 1층 상수동떡볶이,영업 종료,0507-1331-2588,혼밥,https://tinyurl.com/2cl7h8sn,37.546158,126.9227048
연어초밥 상수점,"초밥,롤",,156,16,서울 마포구 와우산로 39-14 지하 1층,영업 종료,070-7777-1939,혼밥,https://tinyurl.com/2cxlfe8e,37.5482766,126.9223875
샌디 빌리지,샌드위치,,809,66,서울 마포구 와우산로7길 6 1층 101호,영업 종료,070-8667-6994,혼밥,https://tinyurl.com/258oyy3a,37.5471833,126.9226781
연우김밥,김밥,4.41,"1,131",210,서울 마포구 와우산로 29 102호,영업 전,02-323-0065,혼밥,https://tinyurl.com/23t9es3u,37.5471107,126.9228407
코카이라멘,일본식라면,4.71,303,98,서울 마포구 와우산로11길 28 103호,영업 종료,0507-1394-8234,혼밥,https://tinyurl.com/292p857s,37.548796,126.9214081
홍대삭 상수본점,종합분식,4.42,"1,597",441,서울 마포구 독막로 71,영업 종료,02-334-5205,혼밥,https://tinyurl.com/2y2mn2s6,37.5479423,126.9213053
한석화,한식,4.81,99,70,서울 마포구 독막로15길 5 B-1 102호,영업 종료,0507-1309-8794,혼밥,https://tinyurl.com/2yemqtvp,37.5481673,126.9217842
한돌개발홍대제2기숙사학생식당,한식,3.86,164,8,서울 마포구 와우산로 94,영업 종료,02-325-0712,혼밥,https://tinyurl.com/24w9qael,37.5495323,126.9248849
알촌 홍대점,퓨전음식,,121,23,서울 마포구 와우산로13길 19 지층 2호,영업 종료,0507-1342-6845,혼밥,https://tinyurl.com/29sg26ov,37.5493459,126.9222341
더그리니치,샌드위치,4.45,105,7,서울 마포구 독막로 98 상가동 102호,영업 종료,02-742-5482,혼밥,https://tinyurl.com/28dfjual,37.5475063,126.9242414
퐁퐁 꼬마김밥,김밥,,111,7,서울 마포구 독막로 74 퐁퐁 꼬마깁밥,영업 종료,0507-1373-5538,혼밥,https://tinyurl.com/28rbk7xb,37.5476432,126.9215733
골드김밥 홍대상수점,김밥,,116,24,서울 마포구 독막로 82 1층 골드김밥 상수점,영업 종료,0507-1380-8710,혼밥,https://tinyurl.com/26op32vp,37.5476085,126.9224365
소담카츠,돈가스,4.3,344,164,서울 마포구 독막로19길 19 1층,영업 종료,070-7543-1042,혼밥,https://tinyurl.com/24pjoph2,37.5484484,126.9248521
스시가마시,"초밥,롤",4.27,262,319,서울 마포구 독막로 96 1층,영업 종료,0507-1302-1298,혼밥,https://tinyurl.com/222e5qs7,37.5475812,126.9240276
따로소고기국밥,국밥,4.53,155,23,서울 마포구 와우산로3길 8 102호,영업 종료,02-332-6521,혼밥,https://tinyurl.com/25wy9yem,37.5462048,126.9224386
라궁마라탕,마라탕,,67,3,서울 마포구 독막로 90 1층,영업 종료,0507-1389-5487,혼밥,https://tinyurl.com/265tklle,37.5475135,126.9234085
명장,중식당,4.49,206,69,서울 마포구 와우산로 39-5 1층,영업 종료,0507-1302-8792,혼밥,https://tinyurl.com/296boy3u,37.5479887,126.9225183
아티장 깔조네버거 홍대본점,햄버거,4.92,369,124,서울 마포구 독막로19길 45-4 1층 아티장 깔조네버거 홍대본점,영업 종료,0507-1310-5713,혼밥,https://tinyurl.com/2yc97sqy,37.5489063,126.923394
원타코스,"멕시코,남미음식",,151,77,서울 마포구 와우산로11길 9-4 1층 원타코스 (WON TACOS),영업 종료,0507-1476-0385,혼밥,https://tinyurl.com/25oako2v,37.5488683,126.9222375
유선생 돈가스,돈가스,,159,74,서울 마포구 와우산로13길 19 2층,영업 종료,02-337-1043,혼밥,https://tinyurl.com/26fasca3,37.549346,126.9222341
송린,중식당,4.86,140,23,서울 마포구 와우산로7길 3 1층 송린,영업 종료,0507-1337-3532,혼밥,https://tinyurl.com/28opo3ze,37.5469984,126.9227253
코테츠,일식당,4.44,598,520,서울 마포구 와우산로3길 16 1층,영업 종료,0507-1387-1131,혼밥,https://tinyurl.com/26raw6dm,37.5460873,126.9219553
해공방,퓨전음식,,44,27,서울 마포구 와우산로 16 1층 해공방,영업 종료,070-8848-4045,혼밥,https://tinyurl.com/27bfs7e2,37.5458657,126.9231281
물물,바(BAR),,118,16,서울 마포구 와우산로11길 9-8 2층,영업 종료,0507-1431-9355,회식,https://tinyurl.com/225xyua4,37.5485753,126.9222768
유즈,이자카야,,82,18,"서울 마포구 와우산로3길 3 분위기가 좋은 데이트맛집, 유즈",영업 중,070-8862-2440,회식,https://tinyurl.com/28e2yrma,37.5461078,126.9226691
앵춘,요리주점,4.5,316,374,서울 마포구 독막로 81,영업 중,0507-1311-3281,회식,https://tinyurl.com/2c8vzlvr,37.5479484,126.9224248
통통숯불고기 본점,돼지고기구이,4.32,172,154,서울 마포구 독막로 93 1층,영업 종료,0507-1485-6013,"회식, 가족모임",https://tinyurl.com/23g56z22,37.5478965,126.9237715
나인투에잇,스페인음식,,161,26,서울 마포구 와우산로5길 17-1 1층,오늘 휴무,0507-1483-9067,회식,https://tinyurl.com/25m5tfnh,37.5468138,126.9219684
대포찜닭,찜닭,4.48,"8,943","1,058",서울 서대문구 연세로 27-1 대성빌딩 3층,영업 종료,0507-1401-6633,회식,https://tinyurl.com/23coxof6,37.5581395,126.9367166
